t_us	M	HN	HT	HTLT	RAF	RAO	RAS	RE	LAF	LAO	LAS	LE	RWIO	RWFB	RWT	LWIO	LWFB	LWT	TF	TS	TT	P	BS	BT	BF	RT	RFF	RMF	RRF	RLF	LT	LFF	LMF	LRF	LLF	EB	ET	RSS	LSS	
147	2457	2047	2015	1955	2009	2019	2019	2045	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
8481	2457	2047	2015	1955	2009	2019	2019	2045	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
16815	2457	2047	2015	1955	2009	2019	2019	2045	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
25149	2457	2047	2015	1955	2009	2019	2019	2045	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
33483	2457	2047	2015	1955	2009	2019	2019	2045	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
41817	2457	2047	2015	1955	2090	2102	2102	2127	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
50151	2457	2047	2015	1955	2117	2129	2129	2154	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
58485	2457	2047	2015	1955	2145	2157	2157	2182	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
66819	2457	2047	2015	1955	2173	2186	2186	2210	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
75153	2457	2047	2015	1955	2199	2213	2213	2237	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
83487	2457	2047	2015	1955	2227	2241	2241	2265	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
91821	2457	2047	2015	1955	2254	2269	2269	2292	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
100155	2457	2047	2015	1955	2281	2296	2296	2319	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
108489	2457	2047	2015	1955	2307	2323	2323	2346	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
116823	2457	2047	2015	1955	2334	2350	2350	2373	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
125157	2457	2047	2015	1955	2360	2377	2377	2398	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
133491	2457	2047	2015	1955	2387	2404	2404	2425	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
141825	2457	2047	2015	1955	2412	2430	2430	2451	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
150159	2457	2047	2015	1955	2438	2457	2457	2477	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
158493	2457	2047	2015	1955	2463	2482	2482	2502	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
166827	2457	2047	2015	1955	2488	2508	2508	2528	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
175161	2457	2047	2015	1955	2513	2533	2533	2553	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
183495	2457	2047	2015	1955	2538	2558	2558	2578	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
191829	2457	2047	2015	1955	2561	2583	2583	2602	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
200163	2457	2047	2015	1955	2585	2607	2607	2625	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
208497	2457	2047	2015	1955	2609	2631	2631	2649	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
216831	2457	2047	2015	1955	2631	2654	2654	2672	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
225165	2457	2047	2015	1955	2654	2677	2677	2695	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
233499	2457	2047	2015	1955	2676	2699	2699	2717	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
241833	2457	2047	2015	1955	2697	2721	2721	2738	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
250167	2457	2047	2015	1955	2719	2743	2743	2760	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
258501	2457	2047	2015	1955	2739	2764	2764	2781	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
266835	2457	2047	2015	1955	2760	2785	2785	2802	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
275169	2457	2047	2015	1955	2780	2805	2805	2821	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
283503	2457	2047	2015	1955	2799	2825	2825	2841	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
291837	2457	2047	2015	1955	2818	2844	2844	2860	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
300171	2457	2047	2015	1955	2836	2863	2863	2878	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
308505	2457	2047	2015	1955	2854	2881	2881	2896	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
316839	2457	2047	2015	1955	2870	2898	2898	2913	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
325173	2457	2047	2015	1955	2887	2914	2914	2929	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
333507	2457	2047	2015	1955	2903	2931	2931	2946	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
341841	2457	2047	2015	1955	2918	2947	2947	2961	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
350175	2457	2047	2015	1955	2933	2962	2962	2976	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
358509	2457	2047	2015	1955	2947	2976	2976	2990	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
366843	2457	2047	2015	1955	2961	2990	2990	3004	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
375177	2457	2047	2015	1955	2973	3003	3003	3016	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
383511	2457	2047	2015	1955	2985	3015	3015	3029	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
391845	2457	2047	2015	1955	2997	3027	3027	3040	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
400179	2457	2047	2015	1955	3008	3038	3038	3052	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
408513	2457	2047	2015	1955	3018	3049	3049	3062	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
416847	2457	2047	2015	1955	3028	3058	3059	3071	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
425181	2457	2047	2015	1955	3037	3068	3068	3081	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
433515	2457	2047	2015	1955	3044	3075	3075	3088	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
441849	2457	2047	2015	1955	3052	3083	3083	3096	2011	0	1995	2011	1967	1999	1995	1686	2020	1995	1933	1927	2005	2102	1995	2019	2023	2031	1975	1989	1996	1969	1969	1942	2002	2037	2031	0	1996	1996	1996	
